matear,ka'ay'u,kay'u,
matemática,papapykuaa,papapyrekokuaa,
materia,pokopýva,,
maternal,sýicha reko,,
materno,sy rehegua,,
matinal,pyharevegua,,
matraca,yvyrapu,,
matrícula,terarysýi,,
matrimonio,menda,,
matrona,kuñakarai guasu,,
maullar,hasë mbarakajáva,,
máxima,tuichaitevéva,,
mayor,kakuaave,tuichave,guasuve
mayoría,opavavenunga,hetavéva,
mazmorra,koty'i pytü,,
mazo,nupäha,soka,jatykaha
mear,kuaru,,
mecánica,moïngoha,mioïngoharéva,
media,pyao,ku'a,mbyte
mediador,pytyvöhára,,
mediano,mbytegua,,
medianoche,pyharepyte,,
mediante,rupi,rehe,
mediar,mombyte,poropytyvö,
médica,pohänohára,,
medicación,ñepohäno,,
medicar,pohäno,,
medicina,pohä,,
medida,ta'ä,ra'ä,
medidor,ta'äha,,
medieval,arambytegua,,
medio,mbyte,,
mediodía,asaje,asajepyte,
medir,ha'ä,,
meditación,jepy'amongeta,,
meditar,jepy'amongeta,,
mejilla,tovayke,,
mejor,poräve,uvei,
mejorar,moïporä,,
mejoría,akärapu'ä,jeikoporäve,
melancolía,mba'embyasy,tekovy'a'ÿ,
melodía,mba'epu porä,,
melón,merö,,
membrana,pirepererï,,
membrete,terakuatiáre,,
memorable,mandu'arä,,
memorando,mandu'apy,,
memorar,mandu'a,,
memoria,akängatu,py'aho,mandu'a
mención,ñemomandu'a,ñemombe'u,mandu'apy
mencionar,momandu'a,mombe'u,
mendicidad,mba'ejerure,tupämba'e jerure,
mendigo,tupämba'ejára,,
menear,mbovava,mbokacha,
mengano,ma'ërä,,
mengua,typa,ñemomichï,ñyñýi
menor,michïve,mitä,
menos,mbovyve,michïve,
menoscabar,momichï,japo'i,moherakuävai
menospreciar,momba'e'ÿ,,
mensaje,ñe'ëmondo,ñe'ëmarandu,
menso,výro,,
menstruar,kuñaruguysë,,
mensual,peteï jasy pegua,,
mensura,yvyñeha'ä,,
mental,apytu'ü rehegua,,
mentalidad,akäreko,apytu'üreko,
mente,akängua,,
mentir,mbotavy,japu,ñe'ërei
mentón,tañykä,,
menú,hi'upyrä,tembi'u rerarysýi,
menudo,sa'i,ku'i,michï
mercadería,mba'erepy,temiñemu,
mercado,ñemurenda,mba'erepyrenda,
merecer,hepyreñói,ñeme'ë'arä,
merendar,py'ajoko,,
meretriz,kuñarekovai,,
merienda,py'ajokorä,,
mérito,angatupo,terakuäporä,
mermar,ñemomichï,guyjy,ñyñýi
merodear,jerejere,,
mes,jasy,,
mesa,aripaka,mesa,
mesclar,mbojehe'a,,
meseta,yvype,,
mesón,jepytaha,jekaruha,ñembohupaha
mestizo,huguyköi,huguyjopara,
metáfora,mbojoguáva,,
metal,kuarepoti,,
meteorito,tataveve,arapyrendy,
meter,moïnge,ñoña,
metro,pukukuera'ä,ta'äha,temira'äha
mezclar,mbojehe'a,,
micción,kuaru,jekuaru,
microbio,mymbachu'i,mymbamirï,
miedo,kyhyje,py'amirï,py'aju
miel,eíra,,
mientras,jave,aja,javeve
miércoles,ararundy,,
mierda,tepoti,tekaka,
migrar,va,jeva,
militar,miliko,mboka poruha,
mimar,mokunu'ü,mochichï,
misil,mbokapuräveve,,
misión,tembiaporä,,
mística,angapyrekokuaa,,
mitad,ku'a,mbyte,
mitigar,mbovevúi,,
mitin,aty,atýra,ño'ö
mito,mombe'ugua'u,,
mitología,mombe'ugua'ukuaa,,
mixta,jopara,jehe'a,
mochila,mba'yru,voko,
mocho,hatï'ÿva,hatïpëva,apï
modelar,moha'änga,,
moderado,akäguapy,hekoporäva,
moderar,mboheko,mbohekoporä,
moderno,agägua,pyahu,
modesto,jeorvu'ÿ,jejapo'ÿ,
módico,ndahepýiva,hepy'ÿva,
modificar,moambue,,
modista,ao'apohára,ao'apoha,
modo,teko,kokatu,
modorra,kerasy,topehýi,kaigue
módulo,pehëngue,mba'yruveve'i,
moho,ygáu,tavë,ta'o
mojar,mbohykue,mohe'ö,myakÿ
mojón,tembe'y rechaukaha,,
molar,täiguasu,,
molde,tetera'änga,ñemoha'ängaha,
moldear,moha'änga,mbohete,
moler,mongu'i,joso,
molestar,myangekói,moñeko'öi,mbyaju
molido,mongu'ipyre,ku'ipyre,josopyre
molinar,mongu'i,,
molino,mongu'iha,,
molleja,takara'a,,
momia,te'önguekä,,
mondongo,tyekue,,
moneda,viruapu'a,pirapire,
monja,kuñakatu,avakatu kuña,
monje,kuimba'ekatu,avakatu kuimba'e,
montaje,jehupi,ñemohenda,ñembojo'a
montaña,yvyty,,
montar,ko kavaju ári,,
monte,ka'aguy,,
montón,chovi,atýra,teta
monumental,popeno,tuichaiterei,
mora,yvasa'i,ñemboare,
morado,pytähü,pytäü,
moral,joheipyre,tekombo'e,
moralizar,hekoporämbo'e,,
morar,ko,kove,pyta
morcilla,mbusia,,
mordaza,tïnguaha,jurumbotyha,
morder,su'u,ñamindu'u,
moreno,kamba,pirehü,
morfema,ñe'ëpu,,
morfología,ñe'ëysajakuaa,ysajakuaa,
morir,mano,jehakýi,sapymi
mortal,porojukáva,manoreruha,
mortificar,mbohasa'asy,,
mosca,mberu,,
mosquito,ñati'ü,,
moza,kuñapyahu,kuñataï,tembi'ugueruha
mozo,karia'y,mitärusu,tembi'ugueruha
mucho,heta,tuicha,
mudanza,jererova,jerova,jeva
mudar,guerova,mbova,rova
muela,täi,täiguasu,
muelle,ygapytaha,ygaguahëha,
muerte,mano,ñemano,te'öngue
muerto,omanóva,te'öngue,
muestra,atyvore,tembiecharä,techarä
mugir,mburea,kororö,tasë
mugre,ky'a,jare,ky'akue
mujer,kuña,tembireko,
mula,mburika,,
mulato,kambara'y,kambanunga,
muleta,jejokoha,,
multa,pyhorepykue,,
múltiple,opaichagua,hetaichagua,hetamba'e
multiplicar,mbohetave,,
multitud,teta,atyguasu,
mundial,arapu tuichakue,,
mundo,arapy,yvy'apu'a,
muñeca,membygua'u,tekovera'änga,mitära'änga
municipalidad,tavaróga,tavaro,
municipio,tavayguára aty,kuairóga,
muralla,mongoraha,ogarokái,
murmullo,ayvu,guilili,ñe'ëmbegue
murmurar,ñe'ëmbegue,ngululu,
museo,ñeñongatuha,,
musgo,itapoty,ygáu,
música,purahéi,pumbasy,puporä
músico,puraheihára,atöiha,mbopukuaáva
muslo,tumby,tetyma,
mutilación,teteñekytï,,
mutismo,kirirï,ñe'ëse'ÿ,
mutua,ojuehegua,oñndivegua,
muy,eterei,rasa,ite
nacer,teñói,ararecha,tekove'ypy
nacido,heñoihague,jari'i,jati'i
naciente,heñóiva,osëva,
nacimiento,teñói,ñesë,tekove'ypy
nación,tetä,tetäma,tetäyguára
nacional,tetägua,tetä rehegua,
nacionalidad,tetäreko,,
nacionalizar,mohetä,ñemotetä,
nada,mba'eve,rei,mboyve
nadar,yta,,
nadie,avave,mavave,
naipe,kavajupara,maka,
nalga,teviro'o,tumby,tumbyro'o
naranja,narä,,
naranjal,naräty,,
narigón,tïguasu,tïmbuku,apynguasu
nariz,tï,,
narrar,mombe'u,,
narrativo,ñemombe'u rehegua,,
nasal,tïgua,tï rupigua,tï rehegua
nata,kambyrova,kambykyra,
nadar,yta,,
natación,je'yta,je'ytakuaa,
natal,heñoihague,,
natalicio,arareñoihague,,
natalidad,heñóiva,ñemoñare,
nativo,tetägua,tetäygua,tetä rehagua
natural,oïypýva,hekoitéva,hekopegua
naturaleza,tekoha,teetegua,
naufragar,ygañapymi,yga'yguy,yguy
náusea,py'ajere,py'avai,gue'ë
nauseabundo,ne,nevu,py'ajerereruha
navaja,kyse'iräimbe,tendyva apïha,
naval,ygagua,ygareko,yga rehegua
nave,yga,ygarata,
navegar,mboyga,yta,
naviero,ygajára,,
navío,yga,ygarata,
neblina,tatatina,yvytï,yvyratatï
nebulizador,pohämotïmboha,,
nebulosa,tesakä'ÿ,ñypytü,pytü
necedad,vyroreko,vyrorei,
necesaria,ñeikoktevëva,tekotevëmby,
necesidad,temikotevë,tekotevërä,
necesitar,tekotevë,,
necio,výro,tavy,
néctar,yvotyry,tykuere héva,
negación,tove,ñembotove,
negar,mbotove,me'ë'ÿ,ñembotove
negligencia,techagi,ate'ÿreko,
negociar,ñemu,jeheka,hepyme'ë
negocio,ñemu,ñemureko,ñemuha
negro,hü,kamba,
nene,mitä'i,mitäkuimba'e,
neófito,pyahu,oikeramóva,
neonato,mitära'y,,
nervio,tajygue,tajy,
nervioso,pochyreíva,hajyguéva,
neurología,tajyguekuaapy,,
neutral,mbytegua,,
neutro,mbytepegua,,
nevar,ro'yku'i,yrypy'aveve,
nexo,juaju,juapy,
nicho,karairenda,,
nicotina,petÿpopïa,petÿrykue,
nido,taity,tupa,
niebla,tatatina,aratïmbo,
nieto,temiarirö,,
nieve,yrypy'aveve,yrypy'aku'i,
niña,mitäkuña,,
niñez,mitänguéra,mitäreko,
niño,mitä,mitä'i,
nítido,sakä,potï,
nivel,yvatejoja,mbojojaha,
nivelar,mbojoja,mohenda,mopyenda
noble,marangatu,tekoporä,
noche,pyhare,pytü,
noción,jekuaa,te'ise,
nocivo,porombyaíva,vai,
nómada,ovameméva,opyta'ÿva,
nombrar,mbohéra,hero,henói
nombre,téra,tero,
nómina,terarysýi,,
nominal,téra rehegua,,
nominar,mbohéra,téra,
nonato,heñoi'ÿva,,
norma,tekoha,tekorä,tekopy
normal,hekoräva,hendapegua,hekópe
norte,yvate,yvatévo,yvate gotyo
nota,puvore,mba'ereko,techaukaha
notable,terakuä,kuaapyre,herakuäporäva
noticia,marandu,momarandu,
noticiario,momaranduha,,
notificar,momarandu,momaranduka,
novela,tembiasagua'u,akäroky,
novena,ñembo'e porundy árava,,
noveno,porundyha,,
noventa,porundypa,,
noviazgo,mendasako'i,,
novicio,oikeramóva,oñepyrüva,ipyahúva
novillo,torora'y,,
novio,menarä,kichïha,mendarä
nubarrón,araivaiguasu,,
nube,arai,,
núcleo,mbytere,mbyte,apytere
nudo,akytä,tetepy,
nuestro,ñande,ore,ñanemba'e
nueve,porundy,,
nuevo,pyahu,,
nuez,yvyra'ÿ,manduvi,
nulo,mba'evegua,,
numeral,papára,papagua,
numerar,mbopapa,jaipapa,
número,papapy,papy,papaha
nunca,máramo,araka'eve,márö
nutria,kyja,,
nutricionista,mongarukuaahára,,
nutrir,mongaru,mombarete,
nutritivo,mongarúva,tetemombareteha,
obedecer,ñe'ërendu,mboaje,
obediencia,ñe'ërendureko,ñemomirï,
obesidad,tekokyra,kyrareko,kyravai
obeso,ikyráva,avevo,kyra
obispo,pa'iruvicha,pa'iguasu,avereguasu
objetar,ñe'ëjoko,mbohovái,mbotove
objetivo,temimo'ä,mba'erä,jehupytyvoirä
objeto,mba'e,apopyre,hupytyrä
oblicuo,karapä,kechë,yke'ä
obligación,tekoapokatuete,tembiaporä,tembiapopyrä
obligado,pota'ÿregua,,
obligar,jura,jokuái,japouka pota'ÿre
obligatorio,katuetegua,katuetéva,
obra,tembiapo,tembiapopyre,tembiapokue
obraje,tembiapoha,,
obrar,japo,mba'apo,
obrero,mba'apohára,omba'apóva,
obsceno,tie'ÿ,tie'ÿ rehegua,
obscurecer,mopytü,ñemopytü,
obscuridad,pytü,pytumby,ñypytü
obsequiar,mbojopói,me'ë,
obsequio,jopói,ñeme'ë,temime'ë
observar,hecha,resaho,hechakuaa
observatorio,mañaha,ñemañaha,jehechaha
obsesión,py'ajopyha,akämbota,jepy'apy
obstaculizar,mopa'ä,joko,
obstáculo,jokoha,ojokóva,ñep'ä
obstetra,oporomomembýva,momembyhára,
obstetricia,membyräkuaapy,,
obstinación,jetu'u,ñemohatä,
obstinado,jepytaso,jetu'úva,noñemoväiva
obstrucción,pa'ä,ñepa'ä,jejoko
obstruir,mopa'ä,joko,pa'ä
obtención,jehupyty,,
obtener,hupyty,reko,
obturar,mboty,,
obviar,heja,mombia,
obvio,hesakä,añetete,
ocasión,ja,sapy'a,
ocasional,sapy'agua,,
ocasionar,japo,,
ocaso,kuarahyreike,,
occidente,kuarahyreike,,
océano,paraguasu,,
ocho,poapy,,
ocio,mba'apo'ÿ,tekorei,ate'ÿ
ocioso,oikoreíva,omba'apo'ÿva,
oclusión,ñemboty,,
octavo,poapyha,,
octubre,jasypa,,
oculista,tesarekokuaahára,,
ocultar,mo'ä,mokañy,ñomi
oculto,kañy,ñemi,ñemimby
ocupar,jokuái,momba'apo,
ocurrencia,jehurei,,
ocurrir,jehu,jeiko,
odiar,py'aro,cha'e'ÿ,hayhuve'ÿ
odio,py'aro,,
odontología,täirekokuaa,,
oeste,kuarahyreike,,
ofender,moñeko'öi,mbopy'arasy,moñemyrö
ofensa,ñemyrö,ko'ö,ja'oky'a
oferta,ñekuave'ë,ñekuä,
oficial,tetämba'éva,mburuvichágui oúva,
oficina,kotymba'apoha,,
oficio,tembiapokuaa,tembiaporeko,
ofidio,mbói,,
ofrecer,kuave'ë,,
ofrenda,temikuave'ë,jopói,mongaraipy
ofrendar,kuave'ë,,
oftalmología,tesarekokuaapy,,
ofuscar,moypytü,mbotarova,
oído,apysa,apysakua,tendu
oír,hendu,rendu,
ojal,votökua,votökuára,
ojalá,hanga'u,tamora'e,
ojear,ma'ëñemi,ma'ëma'ë,
ojera,tesakuare,sakuare,
ojo,tesa,cháke,
ola,ypu'ä,yapeno,
óleo,ñandyry,,
oler,hetü,,
olfato,tetü,ñehetü'andu,
olla,japepo,,
olor,tyakuä,,
olvidar,resarái,,
olvido,tesarái,,
ombligo,puru'ä,,
omitir,heja,,
ómnibus,mba'yrumyiguasu,,
omnipotente,pu'akapáva,katupáva,
once,pateï,,
ondear,konikoni,mbovevemýi,
ondular,moapopë,,
oneroso,hepy,pohýi,
onomástico,téra rehegua,teñói ára,
onomatopeya,pera'ä,ñe'ëha'änga,pujoja
onza,pohyikue,jaguarete'i,
opacar,moypytü,,
opaco,ypytü,hesakä'ÿ,
opción,poravokuaa,tekokuaa,
ópera,purahéi karai,,
operar,mbovo,kytï,hetekytï
operario,mba'apohára,mba'emomyihára,
opinar,ñeimo'ä,,
opinión,temimo'ä,ñeimo'ämby,mo'ä
opíparo,karuguasu,karuheta,
oponer,mbohovái,ñemoï,jepytaso
oportuno,hi'árape,hekopetegua,
oposición,ñembohovái,,
opositor,ñemoïva,mbohováiva,
opresión,jejopy,,
opresor,jopyha,ojopýva,
oprimir,jopy,,
oprobio,ñerotï,ñemongy'a,
optar,poravo,,
óptico,tesarekohára,,
optimista,ojeroviáva,keyre'ÿva,
óptimo,jojaha'ÿ,porärasa,
opuesto,hovaigua,ombohováiva,
opulencia,tekotevë'ÿ,mba'erekoheta,
opulento,mba'eitajára,oikotevë'ÿva,
oquedad,kuára,nandi,pa'ü
oración,ñembo'e,ñe'ëjoaju,
orador,oñe'ëkuaáva,ñe'ëkuaahára,ñe'ëjára
oral,jurugua,juru rehegua,oñe'ëva
orar,ñembo'e,mba'ejerure tupäme,
orate,tarova,tavy,tavyrai
oratoria,ñe'ëkuaasyry,ñe'ëkuaambo'e,
oratorio,tupäo'i,,
orbe,mba'ejere,yvyapu'a,
órbita,tape,,
orden,ñemohenda,ñemoïporä,tembiapoukapy
ordeñar,ñami,nohë,
ordinario,jepigua,tapiagua,tie'ÿ
orear,mboyvytu,ñemboyvytu,
oreja,nambi,,
orejón,nambiguasu,,
orfandad,tyre'ÿ,jueja,
orgánico,tekove rehegua,,
organizar,mohenda,mohendakuaa,
orgullo,ñembotuicha,jejapo,jerovu
oriental,kuarahyresëgua,,
orientar,mbo'e,mbohape,hapechauka
oriente,kuarahyresë,,
orificio,kua,kuára,
origen,ñepyrü,ypy,ypykue
original,ypykue,jepigua'ÿ,
originar,mboypy,moñepyrü,moheñói
orilla,tembe'y,opaha,apýra
orillar,mohembe'y,,
orina,ty,,
orinar,kuaru,,
ornamentar,mbojegua,jegua,
oro,itaju,itasa'yju,
orondo,ovúva,,
orquesta,mbopuha'aty,,
ortiga,pyno,pyno'i,
ortografía,haingatu,jehaiporä,
oruga,yso,ysokaru,
osadía,py'aguasu,tova'atä,
osar,ñemborova'atä,ñembopy'aguasu,
osario,kangue'aty,kanguekuerupa,
oscilar,vava,ku'e,ho'apota
oscurecer,ñypytü,ñemopytü,moypytü
oscuridad,pytü,,
ostensible,techaukarä,,
ostentar,hechaukaha,,
otoño,araroguekúi,ro'yñepyrü,
otorgar,me'ë,momba'e,
otro,ambue,,
ovación,jepopete,jererohory,
ovario,tupi'aryru,,
oveja,ovecha,,
overo,para,mbatara,hovéro
oxidar,mohavë,,
oxígeno,tatarapo,tataru,pytupotï
oyente,henduhára,ohendúva,
pabellón,poyvi,kotyguasu,
pábulo,tembi'u,hi'upy,
pacer,karu,kapi'ipe'u,
paciencia,jahei'ÿ,py'aguapy,ha'äruaa
pacificar,moñyrö,mbopy'aguapy,
pacífico,ipy'aguapýva,,
pactar,ñoñe'ëme'ë,,
pacto,ñe'ëme'ë,jekupytyhague,
pacú,paku,pira,
padecer,ñandu,hasa'asy,jeiko'asy
padecimiento,tembiasa'asy,teko'asy,tasy
padrastro,tuvanga,tuva'anga,
padre,túva,ru,
padrón,terarysýi,,
pagar,hepyme'ë,tepyme'ë,
pagaré,jehepyme'ërä,,
página,togue,kuatiarogue,
pago,jehepyme'ë,ñemyengovia,mba'erepykue
paila,japepope,,
país,tetä,,
paisaje,ñupyso,yvyrechapy,tesarenondegua
paja,kapi'iguasu,jahape,
pájaro,guyra,,
pala,jo'oha,yvyjo'oha,
palabra,ñe'ë,ñe'ëngue,ayvu
palacio,mburuvicha róga,ogaguasu,
palanca,ñeipytyvö,pu'aka,
palangana,ña'ë,ña'ëguasu,
palenque,kora,rokái,
paliar,mbovevúi,mbovevýi,
pálido,sa'yju,tovasa'yju,
palma,pindo,pindorogue,popyte
palmar,pindoty,karanda'yty,jata'ity
palmera,karanda'y,jata'i,
palo,yvyrapuku,,
paloma,pykasu,jeruti,
palometa,pira,pirape'i,
palpar,poko,povyvy,javyky
palpitar,sysýi,tytýi,perere
pampa,ñuguasu,ñu,
pan,mbujape,týra,
panal,tykueryru,eiraity,
pañal,mitä'ao,,
pandilla,akähatä ñembyaty,,
panel,ñemongetajovái,,
pantalla,pejuha,jepejuha,ta'angarechaha
pantalón,kasö,tembyo,
pantano,karugua,tujuguasu,apasusü
pantanoso,tujuvai,,
pantorrilla,kupy,tetymaro'o,tetymaju'ái
pantufla,pyreheguavevúi,,
panza,tye,,
papa,avarepavë,pa'i ruvicha,yvy'a
papá,túva,ru,
papada,ajuraro'o,hay'oguy,tañykäro'o
papel,kuatia,,
papelería,kuatiakuéra,kuatia'apoha,
papelón,ñemotï,ñembohuguy,
papera,tovaruru,ajúrakandu,
paquete,apytïmby,jokuapy,
parabién,aguyje,jerohory,vy'apavë
parabrisas,yvytujokoha,,
paracaídas,je'ajokoha,,
paracaidismo,jeitykuaa,je'akuaa,ñemombokuaa
paradero,pytaha,jeikoha,
parado,oñmbo'ýva,opytáva,
paradoja,mboje'eavýva,,
parador,ñeguahäha,jepytaha,
paraguayo,paraguaigua,,
paraíso,yvága,yva,vy'arenda
paraje,tenda,tape,pytaha
paralelo,jojajovái,,
parálisis,akuruchï,ñepä,
paralítico,iñakuruchïva,iñepäva,
paralizar,mboapa,moakuruchï,joko
parar,,,
pararrayos,aratirijokoha,aratirimo'äha,
parásito,tuguy'uha,okarúva ambuére,
parcela,pehëngua,yvy pehengue,
parcial,peheguéva,oïmba'ÿva,
parcialidad,joja'ÿ,tekojoja'ÿ,
paréntesis,rokái,pa'ü,ñe'ëpa'ü
pariente,ogaygua,pehenguekuéra,ñemoñare
parlamentar,ñomongeta,,
parlamento,ñemongeta,tetärendota aty,
parlanchín,ñe'ëngatu,jurumy'ÿi,jurupipi
parodia,tekora'ä,ñeha'ägua'u,ñeha'äpukarä
parral,kaguaty,,
parricida,tuvajukaha,,
parte,jehupyrehai,marandu,
participar,momarandu,,
partícula,ñe'ëpehë,ñe'ëpehëtai,vore'i
particular,ogapygua,avateïgua,
partido,mboja'opy,ñemboja'o,pehe'ä
partir,mboja'o,ñemboja'o,pahe'ä
parto,membyrä,,
pasada,tapykuere,ohasámava,
pasadizo,hasaha,guataha,tapepo'i
pasado,rakykuere,ohasámava,
pasaje,hasaha,guataha,jehorepy
pasajero,sapy'agua,opavoíva,mba'yrumÿipegua
pasar,hasa,jehasa,
pasear,guata,mboguata,së
pasión,pota,taryrýi,taku
pasionaria,mburukuja,,
pastar,kapi'ipekaru,karu,
pastilla,pohära'ÿi,pehë'i,
pasto,kapi'ipe,kapi'i,mymba rembi'u
pastor,mymbarerekua,,
pata,mymbapy,mymbapo,ypekuña
patalear,tetymamomÿi,tetymaku'e,
patán,tie'ÿ,tavyrai,
patata,jety,yvy'a,
patear,pyvoi,guataheta,
patinar,pysyry,,
patio,korapy,oka,ogaroka
pato,ype,,
patria,tetä,tetäygua,
patrimonio,mba'etee,mba'eteekuéra,
patriota,tatärayhuha,,
patrón,jára,uru,mba'apohajára
patrulla,ñangarekorä,ojerejeréva,
pausar,mbopyta,mopa'ü,
pauta,techaukarä,tape,
pava,ypupuha,,
pavada,verorei,,
pavimentar,tapemohatä,tapehü'apo,
pavor,kyhyjerasa,,
payaso,toryjára,mbopukahára,
paz,py'aguapy,akäguapy,ñorairö'ÿ
peaje,jehasarepy,,
peatón,guataha,yvyrupigua,
pecado,ängaipa,teko'avy,
pecho,pyti'a,titi,
peculiar,ñemba'ete,heseguaite,
peculio,virutee,virume'ë,
pedal,pyrüha,momÿiha,
pedazo,pehëngue,pesëngue,vore
pedestal,jokoha,mbo'yvateha,
pediatra,mitäpohanohára,,
pediatría,mitärekokuaapy,,
pedir,jerure,,
pedo,tepyno,pyno,
pedregullo,itaku'i,itara'ÿi,itakuruvi
pegar,mboja,nupä,mbyepoti
peinar,akäkaräi,karäi,
peine,kygua,akäkaräiha,
pelar,moakäperö,piro,mbohasavai
pelea,ñorairö,,
peligro,kyhyjeha,ñemongyhyje,
pelo,tague,áva,akärague
pelota,manga,vakapipopo,
pendejo,mitärusu,mitäreko,
pene,tembo,,
penetrar,moinge,jasuru,ñoña
penitente,oñemombe'úva,ñembyasyha,
pensamiento,temimo'ä,akängeta,py'amongeta
pensar,äho,py'amongeta,
pensión,jekeha,mbohuparóga,jeikoverepy
penúltimo,paha mboyvegua,,
penumbra,pytümby,,
peón,mba'apohára,tembiguái,
peor,vaive,,
percha,mosäingoha,,
percibir,ñandu,hendu,hetü
perder,mokañy,mbyai,ñembotapykue
perdiz,ynambu,,
perdón,ñerö,jejora,jera
perdonar,moñyrö,hejarei,jora
perdurable,opa'ÿva,pave'ÿ,hi'aréva
perecedero,opáva,sapy'aguáva,
peregrino,jepigua'ÿ,guataha,hasaha
perenne,memegua,ndopáiva,ndokúiva
pereza,ate'ÿ,kaigue,pijy
perfección,tekoaguyje,tekoporä,porängue
perfeccionar,moporäve,ñemyatyrö,
perfil,ykyrä,yke,
perforar,mbokua,mbojujru,jo'o
perfumar,mohyakuä,hyakuäporä,
pergamino,kuatia'atä,,
pergeñar,pyaha,japovaivai,
pericia,katupyry,,
periferia,jere,,
perilla,pyhyha,,
perímetro,apu'a,jereha,
periódico,kuatiahaipyre,kuatiañe'ë,kutiahai
periodismo,kuatiahaimbo'e,,
periodista,kuatiahaihára,,
período,ara'aty,ára pehëngue,kuñamba'asy
perjudicar,momeguä,mbyai,japovai
perjurar,japu,,
permanecer,pyta,myi'ÿ,
permanente,tapiagua,opytáva,
permeable,he'ökatúva,yhasakuaáva,
permiso,säso,pytu'u,
permitir,heja,mosäso,hechagi
permutar,mbuekovia,myengovia,
pernicioso,marä,mbyaiha,
pernoctar,ñemoko'ë,,
pero,hákatu,uvei,jepe
peroné,tetymakangue,,
perpetrar,tembiapovai,mba'evai'apo,
perpetuar,mboare,,
perpetuo,tapiagua,opave'ÿva,
perro,jagua,,
perseguir,muña,hapykuereka,hakykuéri
perseverar,hejarei'ÿ,,
persistir,heja'ÿ,,
persona,avaite,máva,yvypóra
personalidad,teko,tekovearandu,
personificar,mboava,,
persuadir,roviauka,py'amovä,
pertenecer,jarareko,mba'etee,
pertinaz,ijetu'uva,ñemohatäva,
perturbar,mbotyai,mosarambi,mbotarova
perverso,ñaña,moñái,py'aro
pervertir,motie'ÿ,mbohekovai,moñaña
pesa,pohyikue,ha'äha,
pesado,pohýi,,
pesca,pirakutu,,
pésimo,vairasa,,
pesquisa,jeheka,typeka,ñeha'ärö
pestaña,topea,,
pestañear,tesavi,tesapirï,
pétalo,tope,yvotyrope,
petardo,mbokapu,mbokavícho,
petición,jerure,tembijerure,
peticionar,jerure,,
petiso,karape,,
pétreo,itaguigua,,
pez,pira,,
pezón,titi'apÿi,apÿi,
piadoso,marangatu,poriahuverekóva,
pibe,mitä'i,,
picada,tapepo'i,tapeñanandy,
picaflor,mainumby,,
picana,kutuha,mbyepotiha,
picar,jopi,remói,ko'ö
picardía,morombi,tie'ÿ,saraki
pícaro,akähatä,tie'ÿ,
pichón,mymbara'y,guyrara'y,mitärusu
pico,guyrajuru,jo'oha,yvytyru'ä
pie,py,,
piedad,poriahuvereko,tupärayhu,
piedra,ita,,
piel,pire,apekue,
pierna,kupy,tetyma,
pieza,koty,pehëngue,akytä
pifiar,javy,,
pimiento,ky'ÿi,kumbari,
pimpollo,yvotykuru,kuru,potykuru
pincel,mbosa'yha,,
pinchar,pichäi,kutu,
pintar,mbosa'y,,
pintón,apeju,,
pintura,sa'yry,mbosa'yrä,
piojo,ky,,
piraña,piräi,,
pirata,mondaha,mondaha ypegua,
piropear,ñemboaguara,ñe'ëyvotymondo,
pisar,pyrü,joso,mongu'i
piscina,ytarä,ytarenda,jahuha
piso,yvyatä,pyrüha,
pista,pypore,tapykuere,jerokyha
pistola,mboka'i,,
pitar,mbopu,pu,
piyama,keha,,
pizarra,ogyhühai,ogykehai,
pizca,ku'imi,vore'i,
placer,vy'a,ängapyhy,
plácido,horýva,ipy'aguapýva,
plaga,mba'asy,mba'evaieta,
plan,aponde'a,apopyrä,tembiaporä
plana,apejoja,sÿi,
plancha,aomosÿiha,aocha'ïpe'äha,
planear,sako'i,,
planeta,yvy'apu'a,yvyjere,
planicie,yvype,,
planilla,terarysýi,,
plantar,ñotÿ,ñemitÿ,moñembo'y
plantío,kóga,kogaty,
plasmar,japo,pyaha,
plato,ña'embe,,
plegar,mbojuapy,mbojo'a,moirü
plegaria,ñembo'e,,
pleito,ñorairö,ñombohovái,
pleno,henyhë,,
pluma,tague,guyrarague,haiha
pobre,mboriahu,sogue,apï
podar,takä'o,hoky'o,rakäkytï
poder,pu'aka,pokatu,katu
poesía,ñe'ëpoty,ñe'ëyvoty,ñe'ëapesä
poeta,ñe'ëpapára,,
polemizar,mbohovái,,
policía,tahachi,,
polvo,tumi,yvytimbo,mba'eku'i
poner,moï,,
popular,herakuäva,ojekuaáva,
portar,reko,guereko,
portón,jeikeha,korapyrokë,
porvenir,temnonderägua,,
posar,guapy,pyta,pytu'u
poseedor,jára,mba'ejára,
poseer,guereko,,
posibilidad,katupy,ikatúva oiko,
posponer,mbotapykue,,
posposición,ñe'ëriregua,,
poste,yvyrañembo'y,,
postrar,moñesü,mokangy,
postular,pota,jerure,
postura,ñemoï,teko,
potestad,pokatu,,
potro,kavajura'y,,
pozo,yvykua,ykua,
practicar,ñembokatupyry,japoñepyrü,
precedente,tenondegua,mboyvegua,
preceder,raë,motenonde,henonde'a
precio,tepy,hepykue,
precioso,poräite,,
precipicio,yvykuapypuku,,
precipitar,ty,mbopya'e,
precisar,kotevë,mombe'uporä,
precoz,aramboyve,,
predecir,mombe'uvoi,,
predicar,ñemoñe'ë,,
predio,yvy,tenda,korapy
preferir,poravo,potave,hayhuve
prefijo,mboyvegua,,
preguntar,porandu,,
prelado,avareguasu,,
preliminar,mboyve,,
